id,propertyid,location,subdivision,bldg_description,year_built,sq_ft
12261,159914,601 ROBERT S KERR AVE,BRUSHAS 2ND ADDITION,Multiple - Residential,1985,15648
12261,159914,601 ROBERT S KERR AVE,BRUSHAS 2ND ADDITION,Multiple - Residential,1985,15099
12261,159914,601 ROBERT S KERR AVE,BRUSHAS 2ND ADDITION,Multiple - Residential,1985,5856
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,42349
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,18400
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,18400
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,28256
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,27136
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,22496
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,21072
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,28608
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,27136
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,22710
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,24134
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,24134
12459,159642,215 NW 10TH ST,FLORENCE ADDITION,Multiple - Residential,1911,14175
12508,159650,230 NW 10TH ST,FLORENCE ADDITION,Multiple - Residential,1910,9864
12780,159696,415 NW 8TH ST,EDWARDS BLVD ADD,Multiple - Residential,1975,19112
12780,159696,415 NW 8TH ST,EDWARDS BLVD ADD,Multiple - Residential,1975,0
12780,159696,415 NW 8TH ST,EDWARDS BLVD ADD,Multiple - Residential,1975,0
12780,159696,415 NW 8TH ST,EDWARDS BLVD ADD,Multiple - Residential,1975,0
12796,190739,3100 NW 36TH ST,MORRIS WILL ROGER PARK,Multiple - Residential,1965,12972
13264,329449,UNKNOWN,MAIN STREET ADDITION,Multiple - Residential,2018,78667
13264,329449,UNKNOWN,MAIN STREET ADDITION,Multiple - Residential,2018,36658
13349,160126,823 W CALIFORNIA AVE,MAIN STREET ADDITION,Multiple - Residential,1929,28000
13556,190834,2909 NW 31ST ST,RAVENSWOOD ADDITION,Multiple - Residential,1969,22428
13738,137412,2500 NW 35TH ST,DARRALLS SECOND ADD,Multiple - Residential,1968,7592
14553,150123,130 NW 17TH ST,WINANS HIGHLAND TERR,Multiple - Residential,1925,12066
14553,150123,130 NW 17TH ST,WINANS HIGHLAND TERR,Multiple - Residential,1925,0
14566,150124,1700 N ROBINSON AVE,WINANS HIGHLAND TERR,Multiple - Residential,1928,10413
14566,150124,1700 N ROBINSON AVE,WINANS HIGHLAND TERR,Multiple - Residential,1960,0
15149,193728,3336 NW 12TH ST,GOFFS ADDITION,Multiple - Residential,1973,18000
15149,193728,3336 NW 12TH ST,GOFFS ADDITION,Multiple - Residential,1973,0
16354,154311,2301 NW 18TH ST,AURORA ADDITION,Multiple - Residential,1960,3696
16354,154311,2301 NW 18TH ST,AURORA ADDITION,Multiple - Residential,1960,3762
16894,154447,2351 NW 22ND ST,MARTIN MILAM PLACE,Multiple - Residential,1961,24960
16894,154447,2351 NW 22ND ST,MARTIN MILAM PLACE,Multiple - Residential,1961,8760
16894,154447,2351 NW 22ND ST,MARTIN MILAM PLACE,Multiple - Residential,1961,5300
17224,136091,3630 N VILLA AVE,WEST POINT AMD BLK 8,Multiple - Residential,1967,6200
17229,136092,2433 W EUBANKS,WEST POINT AMD BLK 8,Multiple - Residential,1967,5994
17293,136107,2400 NW 35TH ST,WEST POINT BLK 9 10,Multiple - Residential,1969,5200
17561,191254,2908 NW 28TH ST,INGLESIDE TO OKLA CITY,Multiple - Residential,1964,13956
18944,141214,600 NW 32ND ST,CENTRAL PARK ADDITION,Multiple - Residential,1971,8228
19111,141247,735 NW 30TH ST,CENTRAL PARK ADDITION,Multiple - Residential,1974,3420
19111,141247,735 NW 30TH ST,CENTRAL PARK ADDITION,Multiple - Residential,1974,5400
19116,141248,715 NW 30TH ST,CENTRAL PARK ADDITION,Multiple - Residential,1929,5280
19208,151918,2017 N BLACKWELDER AVE,UNIVERSITY ADDITION,Multiple - Residential,1966,5232
19303,151937,2000 N BLACKWELDER AVE,UNIVERSITY ADDITION,Multiple - Residential,1964,6100
20355,152063,1812 N BRAUER AVE,NICHOLS UNIV PLACE,Multiple - Residential,1928,6880
20513,155980,2748 NW 23RD ST,CRESTWOOD ADDITION,Multiple - Residential,1932,4092
21098,152216,1210 NW 18TH ST,UNIVERSITY PLACE ADD,Multiple - Residential,1925,7204
21098,152216,1210 NW 18TH ST,UNIVERSITY PLACE ADD,Multiple - Residential,2012,12982
21612,152428,1141 N WESTERN AVE,SHIELDS HEIGHTS SUB,Multiple - Residential,1983,1000
22589,152659,1600 NW 16TH ST,UNIVERSITY HEIGHTS AMD,Multiple - Residential,2017,16207
22679,152679,1630 N BLACKWELDER AVE,UNIVERSITY HEIGHTS ADD,Multiple - Residential,1963,2380
23149,152882,1712 NW 16TH ST,COLLEGE ADDITION,Multiple - Residential,1924,800
23238,151194,2301 N WALKER AVE,UNIVERSITY ADDITION,Multiple - Residential,1932,12320
23238,151194,2301 N WALKER AVE,UNIVERSITY ADDITION,Multiple - Residential,1932,5460
23238,151194,2301 N WALKER AVE,UNIVERSITY ADDITION,Multiple - Residential,1932,1580
23354,152816,1416 NW 16TH ST,UNIVERSITY VIEW ADD,Multiple - Residential,1961,6291
23662,153960,1700 NW 17TH ST,GATEWOOD ADDITION,Multiple - Residential,1927,7128
23662,153960,1700 NW 17TH ST,GATEWOOD ADDITION,Multiple - Residential,1927,3894
23706,151293,2220 N SHARTEL AVE,UNIVERSITY ADDITION,Multiple - Residential,1965,5940
23900,151335,500 NW 21ST ST,UNIVERSITY ADDITION,Multiple - Residential,1930,12072
23900,151335,500 NW 21ST ST,UNIVERSITY ADDITION,Multiple - Residential,1920,10064
23943,154017,1844 NW 23RD ST,GATEWOOD ADDITION,Multiple - Residential,1961,18336
24171,151387,922 NW 21ST ST,UNIVERSITY ADDITION,Multiple - Residential,1968,5394
24214,153094,1201 N BLACKWELDER AVE,CLASSENS CREAM RIDGE,Multiple - Residential,1950,8944
24218,153095,1708 NW 12TH ST,CLASSENS CREAM RIDGE,Multiple - Residential,1949,12584
24222,154073,1740 NW 17TH ST,CAREY PLACE ADDITION,Multiple - Residential,1948,10752
24222,154073,1740 NW 17TH ST,CAREY PLACE ADDITION,Multiple - Residential,1928,10608
24455,151442,2020 N SHARTEL AVE,UNIVERSITY ADDITION,Multiple - Residential,1965,7904
25706,160291,625 NW 6TH ST,EDWARDS ADDITION,Multiple - Residential,1920,8720
25736,151697,710 NW 17TH ST,UNIVERSITY ADDITION,Multiple - Residential,1972,8656
25736,151697,710 NW 17TH ST,UNIVERSITY ADDITION,Multiple - Residential,1972,8560
