id,propertyid,location,subdivision,bldg_description,year_built,sq_ft,lon,lat
1476,134304,2242 NW 42ND ST,PUTNAM HEIGHTS 2ND,Multiple - Residential,1966,8904,-97.551851,35.514287
2488,132929,1825 NW 39TH ST,PUTNAM HEIGHTS ADD,Multiple - Residential,1995,3393,-97.543172,35.511796
2493,132930,1829 NW 39TH ST,PUTNAM HEIGHTS ADD,Multiple - Residential,1986,10334,-97.54341,35.511898
2512,130746,904 NW 36TH TER,CROWN HEIGHTS ADD,Multiple - Residential,1932,6750,-97.527892,35.508116
3391,134497,4301 N PENNSYLVANIA AVE,BEULAH HEIGHTS ADD,Multiple - Residential,1967,21068,-97.548102,35.514939
3391,134497,4301 N PENNSYLVANIA AVE,BEULAH HEIGHTS ADD,Multiple - Residential,1967,11310,-97.548102,35.514939
3391,134497,4301 N PENNSYLVANIA AVE,BEULAH HEIGHTS ADD,Multiple - Residential,1967,11310,-97.548102,35.514939
3391,134497,4301 N PENNSYLVANIA AVE,BEULAH HEIGHTS ADD,Multiple - Residential,1967,8502,-97.548102,35.514939
3391,134497,4301 N PENNSYLVANIA AVE,BEULAH HEIGHTS ADD,Multiple - Residential,1967,8568,-97.548102,35.514939
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,6016,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,9344,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,10240,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,12672,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,16856,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,9152,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,7680,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,5116,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,6106,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,6468,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,8832,-97.555136,35.510351
4231,134581,2400 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,1966,18054,-97.555136,35.510351
4249,134584,2442 NW 39TH ST,RICHLAND ACRE ADD,Multiple - Residential,2016,13200,-97.556023,35.51068
4390,176164,3800 N HARTFORD AVE,RHOADS PAULSON ADD,Multiple - Residential,1964,34752,-97.568644,35.509104
4488,133138,3720 N PENNSYLVANIA AVE,CLASSEN PUTNAM HGTS,Multiple - Residential,2006,17751,-97.547248,35.508774
4671,133156,1812 NW 39TH ST 101,THE COLONIES,Multiple - Residential,1983,16320,-97.542555,35.510986
4837,133695,4809 N BLACKWELDER AVE,UNPLTD PT SEC 17 12N 3W,Multiple - Residential,1974,16116,-97.539008,35.520089
4837,133695,4809 N BLACKWELDER AVE,UNPLTD PT SEC 17 12N 3W,Multiple - Residential,1974,3944,-97.539008,35.520089
4837,133695,4809 N BLACKWELDER AVE,UNPLTD PT SEC 17 12N 3W,Multiple - Residential,1974,15964,-97.539008,35.520089
4837,133695,4809 N BLACKWELDER AVE,UNPLTD PT SEC 17 12N 3W,Multiple - Residential,1974,8930,-97.539008,35.520089
4837,133695,4809 N BLACKWELDER AVE,UNPLTD PT SEC 17 12N 3W,Multiple - Residential,1974,39228,-97.539008,35.520089
4837,133695,4809 N BLACKWELDER AVE,UNPLTD PT SEC 17 12N 3W,Multiple - Residential,1974,21954,-97.539008,35.520089
4996,133711,1701 NW 46TH ST,UNPLTD PT SEC 17 12N 3W,Multiple - Residential,1964,94736,-97.540237,35.519112
5293,176610,3405 NW 40TH ST,HESS SUB ADDITION,Multiple - Residential,1964,27456,-97.577849,35.513013
5356,135036,2711 NW 36TH ST,CUBINE ADDITION BLKS 7 & 8,Multiple - Residential,1962,9850,-97.562252,35.507777
5686,138795,1633 NW 29TH ST,WESTBROOK ADDITION,Multiple - Residential,1925,4067,-97.540306,35.499785
6042,135223,4800 N STEANSON DR,MAYFAIR HEIGHTS BLKS 1 THRU 29,Multiple - Residential,1948,12458,-97.563404,35.519345
6178,135236,4916 N STEANSON DR,MAYFAIR HEIGHTS BLKS 1 THRU 29,Multiple - Residential,1948,14910,-97.563408,35.52086
6178,135236,4916 N STEANSON DR,MAYFAIR HEIGHTS BLKS 1 THRU 29,Multiple - Residential,1948,6180,-97.563408,35.52086
6303,135249,5012 N STEANSON DR,MAYFAIR HEIGHTS BLKS 1 THRU 29,Multiple - Residential,1948,12488,-97.563403,35.521694
6355,135254,5009 N STEANSON DR,MAYFAIR HEIGHTS BLKS 1 THRU 29,Multiple - Residential,1948,19024,-97.56384,35.520787
6396,135258,4817 N STEANSON DR,MAYFAIR HEIGHTS BLKS 1 THRU 29,Multiple - Residential,1948,9512,-97.563845,35.519941
6408,135259,4805 N STEANSON DR,MAYFAIR HEIGHTS BLKS 1 THRU 29,Multiple - Residential,1948,9512,-97.563807,35.519432
6765,176770,3407 NW 39TH ST,KIRKHUFFS SUB ADD,Multiple - Residential,1964,64064,-97.578156,35.512195
7416,176837,3624 NW 42ND ST,SPORTSMANS HEIGHTS,Multiple - Residential,1961,53760,-97.581777,35.513872
7514,176482,3041 NW 41ST ST,DREXEL ARMS,Multiple - Residential,1964,150026,-97.568964,35.513824
7555,191890,3640 NW 25TH ST,RIDGECREST ADDITION,Multiple - Residential,1969,3782,-97.583105,35.494871
7587,191893,3645 NW 24TH ST,RIDGECREST ADDITION,Multiple - Residential,1972,7440,-97.582962,35.494572
7642,139008,2030 NW 25TH ST,WEST LAWN PARK,Multiple - Residential,1951,14846,-97.547095,35.495066
7817,138415,1400 NW 25TH ST,EPWORTH VIEW ADD,Multiple - Residential,1928,16048,-97.534661,35.495154
7817,138415,1400 NW 25TH ST,EPWORTH VIEW ADD,Multiple - Residential,1928,3732,-97.534661,35.495154
7958,138429,1433 NW 24TH ST,EPWORTH VIEW ADD,Multiple - Residential,1968,23840,-97.536029,35.49455
8124,138460,1428 NW 27TH ST,EPWORTH VIEW ADD,Multiple - Residential,1970,21720,-97.535592,35.497183
8157,332462,1427 NW 26TH ST,EPWORTH VIEW ADD,Multiple - Residential,2015,6360,-97.535736,35.496599
8238,139071,1701 NW 29TH ST,WEST LAWN PARK,Multiple - Residential,1974,12274,-97.540833,35.499753
8315,159739,131 DEAN A MCGEE AVE,OKLA CITY ORIGINAL,Multiple - Residential,1953,41169,-97.516089,35.471098
8315,159739,131 DEAN A MCGEE AVE,OKLA CITY ORIGINAL,Multiple - Residential,2014,10533,-97.516089,35.471098
8319,136683,2400 NW 30TH ST,SHEPHERD PLAZA,Multiple - Residential,1985,9848,-97.556186,35.499662
8319,136683,2400 NW 30TH ST,SHEPHERD PLAZA,Multiple - Residential,1985,14600,-97.556186,35.499662
8319,136683,2400 NW 30TH ST,SHEPHERD PLAZA,Multiple - Residential,1985,14732,-97.556186,35.499662
8319,136683,2400 NW 30TH ST,SHEPHERD PLAZA,Multiple - Residential,1985,49464,-97.556186,35.499662
8319,136683,2400 NW 30TH ST,SHEPHERD PLAZA,Multiple - Residential,1985,28273,-97.556186,35.499662
8319,136683,2400 NW 30TH ST,SHEPHERD PLAZA,Multiple - Residential,1985,34932,-97.556186,35.499662
8319,136683,2400 NW 30TH ST,SHEPHERD PLAZA,Multiple - Residential,1985,22038,-97.556186,35.499662
8319,136683,2400 NW 30TH ST,SHEPHERD PLAZA,Multiple - Residential,1985,13806,-97.556186,35.499662
8625,140159,2419 N HARVEY AVE,JEFFERSON PARK ADD,Multiple - Residential,1935,8760,-97.517574,35.494032
8734,138530,1201 NW 29TH ST,EPWORTH VIEW ADD,Multiple - Residential,1974,17126,-97.532422,35.499836
8794,138136,1509 NW 30TH ST,AURELIUS SUB ADD,Multiple - Residential,1968,98404,-97.537245,35.500892
8955,140193,401 NW 24TH ST,JEFFERSON PARK ADD,Multiple - Residential,1977,18062,-97.519253,35.494514
9011,139147,2037 NW 26TH ST,WEST LAWN PARK,Multiple - Residential,1953,39984,-97.547315,35.496669
9021,139148,2025 NW 26TH ST,WEST LAWN PARK,Multiple - Residential,1963,9156,-97.546808,35.49668
9066,140206,2519 N HARVEY AVE,JEFFERSON PARK ADD,Multiple - Residential,1934,5600,-97.517568,35.49507
9104,140210,2516 N HUDSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1925,17738,-97.51848,35.495018
9115,140212,2504 N HUDSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1972,4650,-97.518469,35.494622
9164,140217,2501 N HARVEY AVE,JEFFERSON PARK ADD,Multiple - Residential,1935,6288,-97.517545,35.494559
9173,140218,2523 N ROBINSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1929,6336,-97.516152,35.495118
9182,140219,2519 N ROBINSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1929,6336,-97.516122,35.494959
9188,140220,2515 N ROBINSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1929,6336,-97.516408,35.494812
9191,139165,2021 NW 25TH ST,WEST LAWN PARK,Multiple - Residential,1969,9310,-97.546651,35.495647
9206,139166,2015 NW 25TH ST,WEST LAWN PARK,Multiple - Residential,1964,7136,-97.5463,35.495565
9367,140237,2520 N ROBINSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1929,6336,-97.515492,35.495155
9377,138610,1212 NW 26TH ST,LAWNDALE ADDITION,Multiple - Residential,1974,8694,-97.532819,35.495987
9383,140238,2510 N ROBINSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1929,12672,-97.515466,35.494814
9388,140239,2504 N ROBINSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1929,6336,-97.515461,35.494645
9403,140240,2500 N ROBINSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1929,6336,-97.515466,35.49447
9446,140754,700 NW 29TH ST,GUERNSEY PARK PLACE,Multiple - Residential,1929,65188,-97.52471,35.499281
9539,140763,600 NW 29TH ST,GUERNSEY PARK PLACE,Multiple - Residential,1966,6930,-97.523219,35.499351
9539,140763,600 NW 29TH ST,GUERNSEY PARK PLACE,Multiple - Residential,1966,4752,-97.523219,35.499351
9539,140763,600 NW 29TH ST,GUERNSEY PARK PLACE,Multiple - Residential,1966,5136,-97.523219,35.499351
9539,140763,600 NW 29TH ST,GUERNSEY PARK PLACE,Multiple - Residential,1966,7200,-97.523219,35.499351
9723,140271,2619 N HARVEY AVE,JEFFERSON PARK ADD,Multiple - Residential,1940,12800,-97.517575,35.496083
9729,192116,3033 N GRAND BLVD,UNPLTD PT SEC 24 12N 4W,Multiple - Residential,1980,12096,-97.581274,35.500102
9729,192116,3033 N GRAND BLVD,UNPLTD PT SEC 24 12N 4W,Multiple - Residential,1980,10656,-97.581274,35.500102
9729,192116,3033 N GRAND BLVD,UNPLTD PT SEC 24 12N 4W,Multiple - Residential,1980,8064,-97.581274,35.500102
9729,192116,3033 N GRAND BLVD,UNPLTD PT SEC 24 12N 4W,Multiple - Residential,1980,5280,-97.581274,35.500102
9732,140782,524 NW 30TH ST,GUERNSEY PARK PLACE,Multiple - Residential,1960,11064,-97.522144,35.500298
9780,140786,511 NW 29TH ST,GUERNSEY PARK PLACE,Multiple - Residential,1968,4576,-97.521619,35.49981
9780,140786,511 NW 29TH ST,GUERNSEY PARK PLACE,Multiple - Residential,1968,3432,-97.521619,35.49981
9786,140787,501 NW 29TH ST,GUERNSEY PARK PLACE,Multiple - Residential,1948,5912,-97.521254,35.499841
9786,140787,501 NW 29TH ST,GUERNSEY PARK PLACE,Multiple - Residential,1963,1744,-97.521254,35.499841
9830,140792,3017 N LEE AVE,GUERNSEY PARK PLACE,Multiple - Residential,1949,8908,-97.524254,35.500117
9882,150581,1315 N BROADWAY PL,DALE ADDITION,Multiple - Residential,1929,16448,-97.515069,35.481842
9965,140295,433 NW 25TH ST,JEFFERSON PARK ADD,Multiple - Residential,1967,8918,-97.520387,35.495662
10098,140307,400 NW 27TH ST,JEFFERSON PARK ADD,Multiple - Residential,1923,6880,-97.519177,35.497269
10239,140837,2601 N WALKER AVE,ALBION PLACE ADD,Multiple - Residential,1922,7104,-97.52134,35.495581
10356,150636,300 NW 12TH ST,RENSTROM SUB MCCLURE,Multiple - Residential,1920,76751,-97.517968,35.481028
10406,150643,401 NW 11TH ST,VENDOME SUB MCCLURES,Multiple - Residential,2009,10208,-97.519341,35.480361
10465,150649,430 NW 12TH ST,VENDOME SUB MCCLURES,Multiple - Residential,1955,19239,-97.520137,35.481098
10493,138758,1100 NW 27TH ST,EDGECOURT SUB ADD,Multiple - Residential,1920,9040,-97.530086,35.497182
10511,150654,429 NW 11TH ST,VENDOME SUB MCCLURES,Multiple - Residential,1928,7296,-97.520444,35.480321
10535,140351,2720 N ROBINSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1969,10374,-97.515299,35.497146
10553,150658,409 NW 11TH ST,VENDOME SUB MCCLURES,Multiple - Residential,1929,10400,-97.519652,35.480334
10670,150672,425 NW 12TH ST,VENDOME SUB MCCLURES,Multiple - Residential,1922,10970,-97.520267,35.481626
10675,140365,2801 N ROBINSON AVE,JEFFERSON PARK ADD,Multiple - Residential,1972,6600,-97.515948,35.497781
10709,150676,1311 N HUDSON AVE,VENDOME SUB MCCLURES,Multiple - Residential,1924,10000,-97.519312,35.481665
10809,140896,816 NW 24TH ST,PLEASANT VIEW ADD,Multiple - Residential,1973,15390,-97.526799,35.494051
10846,140901,900 NW 24TH ST,PLEASANT VIEW ADD,Multiple - Residential,1976,8356,-97.527536,35.494072
11074,150743,113 NW 13TH ST,SCOTTS ADDITION,Multiple - Residential,1929,60816,-97.51506,35.482673
11160,150758,116 NW 15TH ST,FAYS ADDITION,Multiple - Residential,1925,7904,-97.514863,35.48447
11179,150760,1518 N ROBINSON AVE,FAYS ADDITION,Multiple - Residential,1925,10602,-97.51559,35.484389
11184,150761,1508 N ROBINSON AVE,FAYS ADDITION,Multiple - Residential,1921,3692,-97.515377,35.484235
11253,150771,1600 N ROBINSON AVE,OVERHOLSER & AVEY,Multiple - Residential,1973,27448,-97.515522,35.485513
11253,150771,1600 N ROBINSON AVE,OVERHOLSER & AVEY,Multiple - Residential,1973,27448,-97.515522,35.485513
11297,139274,1601 NW 30TH ST,MILITARY PARK ADD,Multiple - Residential,1969,100690,-97.53937,35.50086
11298,150778,1611 N BROADWAY,WEAVERS ADDITION,Multiple - Residential,1920,3880,-97.51421,35.485239
11374,151041,901 NW 13TH ST,KINGS ADDITION,Multiple - Residential,1926,10628,-97.527394,35.482777
11438,151051,1325 N WALKER AVE,CLASSENS MARQUETTE,Multiple - Residential,2013,248476,-97.52133,35.482124
11543,151072,1312 N FRANCIS,CLASSENS MARQUETTE,Multiple - Residential,1947,7758,-97.526978,35.481904
11577,151079,900 NW 13TH ST,CLASSENS MARQUETTE,Multiple - Residential,1946,8220,-97.527347,35.482067
11577,151079,900 NW 13TH ST,CLASSENS MARQUETTE,Multiple - Residential,1926,8096,-97.527347,35.482067
11648,151092,1217 N FRANCIS AVE,CLASSENS MARQUETTE,Multiple - Residential,1936,5544,-97.527366,35.480735
11799,159528,420 NW 8TH ST,GAULT & JOHNSON ADD,Multiple - Residential,1956,9660,-97.520395,35.475944
11812,139339,1731 NW 32ND ST,MILITARY PARK ADD,Multiple - Residential,1964,11948,-97.541942,35.503359
11815,150844,125 NW 15TH ST,UNPLTD PT SEC 28 12N 3W,Multiple - Residential,1927,38318,-97.515493,35.484827
11815,150844,125 NW 15TH ST,UNPLTD PT SEC 28 12N 3W,Multiple - Residential,1980,24444,-97.515493,35.484827
11866,151120,518 NW 12TH ST,CLASSENS MARQUETTE,Multiple - Residential,1920,9520,-97.521973,35.480994
11947,151134,801 NW 10TH ST,CLASSENS MARQUETTE,Multiple - Residential,2016,280413,-97.525921,35.478891
11980,159569,110 NW 10TH ST,GAULTS ADDITION,Multiple - Residential,1908,8373,-97.514675,35.478002
11986,151142,1201 N FRANCIS,CLASSENS MARQUETTE,Multiple - Residential,2016,32980,-97.527522,35.480087
12261,159914,601 ROBERT S KERR AVE,BRUSHAS 2ND ADDITION,Multiple - Residential,1985,14718,-97.524129,35.47076
12261,159914,601 ROBERT S KERR AVE,BRUSHAS 2ND ADDITION,Multiple - Residential,1985,14244,-97.524129,35.47076
12261,159914,601 ROBERT S KERR AVE,BRUSHAS 2ND ADDITION,Multiple - Residential,1985,6240,-97.524129,35.47076
12261,159914,601 ROBERT S KERR AVE,BRUSHAS 2ND ADDITION,Multiple - Residential,1985,5724,-97.524129,35.47076
12261,159914,601 ROBERT S KERR AVE,BRUSHAS 2ND ADDITION,Multiple - Residential,1985,15648,-97.524129,35.47076
12261,159914,601 ROBERT S KERR AVE,BRUSHAS 2ND ADDITION,Multiple - Residential,1985,15099,-97.524129,35.47076
12261,159914,601 ROBERT S KERR AVE,BRUSHAS 2ND ADDITION,Multiple - Residential,1985,5856,-97.524129,35.47076
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,42349,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,18400,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,18400,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,28256,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,27136,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,22496,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,21072,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,28608,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,27136,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,22710,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,24134,-97.521551,35.470237
12270,159915,301 N WALKER AVE,BENNETT & GERSON ADD,Multiple - Residential,2007,24134,-97.521551,35.470237
12459,159642,215 NW 10TH ST,FLORENCE ADDITION,Multiple - Residential,1911,14175,-97.516844,35.478484
12508,159650,230 NW 10TH ST,FLORENCE ADDITION,Multiple - Residential,1910,9864,-97.517469,35.477996
12780,159696,415 NW 8TH ST,EDWARDS BLVD ADD,Multiple - Residential,1975,19112,-97.520514,35.476526
12796,190739,3100 NW 36TH ST,MORRIS WILL ROGER PARK,Multiple - Residential,1965,12972,-97.57055,35.507374
13264,329449,835 W Sheridan Ave,MAIN STREET ADDITION,Multiple - Residential,2018,78667,-97.526906,35.466732
13264,329449,835 W Sheridan Ave,MAIN STREET ADDITION,Multiple - Residential,2018,36658,-97.526906,35.466732
13349,160126,823 W CALIFORNIA AVE,MAIN STREET ADDITION,Multiple - Residential,1929,28000,-97.52677,35.465796
13556,190834,2909 NW 31ST ST,RAVENSWOOD ADDITION,Multiple - Residential,1969,22428,-97.566362,35.502396
13738,137412,2500 NW 35TH ST,DARRALLS SECOND ADD,Multiple - Residential,1968,7592,-97.556814,35.505639
14553,150123,130 NW 17TH ST,WINANS HIGHLAND TERR,Multiple - Residential,1925,12066,-97.515363,35.486577
14566,150124,1700 N ROBINSON AVE,WINANS HIGHLAND TERR,Multiple - Residential,1928,10413,-97.515516,35.486307
15149,193728,3336 NW 12TH ST,GOFFS ADDITION,Multiple - Residential,1973,18000,-97.5759,35.482111
16354,154311,2301 NW 18TH ST,AURORA ADDITION,Multiple - Residential,1960,3696,-97.552474,35.488217
16354,154311,2301 NW 18TH ST,AURORA ADDITION,Multiple - Residential,1960,3762,-97.552474,35.488217
16894,154447,2351 NW 22ND ST,MARTIN MILAM PLACE,Multiple - Residential,1961,24960,-97.554159,35.49258
16894,154447,2351 NW 22ND ST,MARTIN MILAM PLACE,Multiple - Residential,1961,8760,-97.554159,35.49258
16894,154447,2351 NW 22ND ST,MARTIN MILAM PLACE,Multiple - Residential,1961,5300,-97.554159,35.49258
17224,136091,3630 N VILLA AVE,WEST POINT AMD BLK 8,Multiple - Residential,1967,6200,-97.556368,35.507047
17229,136092,2433 W EUBANKS,WEST POINT AMD BLK 8,Multiple - Residential,1967,5994,-97.555986,35.507149
17293,136107,2400 NW 35TH ST,WEST POINT BLK 9 10,Multiple - Residential,1969,5200,-97.554448,35.505626
17561,191254,2908 NW 28TH ST,INGLESIDE TO OKLA CITY,Multiple - Residential,1964,13956,-97.566364,35.498288
18944,141214,600 NW 32ND ST,CENTRAL PARK ADDITION,Multiple - Residential,1971,8228,-97.523445,35.502132
19111,141247,735 NW 30TH ST,CENTRAL PARK ADDITION,Multiple - Residential,1974,3420,-97.52518,35.500944
19111,141247,735 NW 30TH ST,CENTRAL PARK ADDITION,Multiple - Residential,1974,5400,-97.52518,35.500944
19116,141248,715 NW 30TH ST,CENTRAL PARK ADDITION,Multiple - Residential,1929,5280,-97.524934,35.500798
19208,151918,2017 N BLACKWELDER AVE,UNIVERSITY ADDITION,Multiple - Residential,1966,5232,-97.53858,35.489853
19303,151937,2000 N BLACKWELDER AVE,UNIVERSITY ADDITION,Multiple - Residential,1964,6100,-97.538117,35.489469
20355,152063,1812 N BRAUER AVE,NICHOLS UNIV PLACE,Multiple - Residential,1928,6880,-97.535205,35.487599
20513,155980,2748 NW 23RD ST,CRESTWOOD ADDITION,Multiple - Residential,1932,4092,-97.561594,35.492703
21098,152216,1210 NW 18TH ST,UNIVERSITY PLACE ADD,Multiple - Residential,1925,7204,-97.53191,35.487821
21098,152216,1210 NW 18TH ST,UNIVERSITY PLACE ADD,Multiple - Residential,2012,12982,-97.53191,35.487821
21612,152428,1141 N WESTERN AVE,SHIELDS HEIGHTS SUB,Multiple - Residential,1983,1000,-97.53018,35.480386
22589,152659,1600 NW 16TH ST,UNIVERSITY HEIGHTS AMD,Multiple - Residential,2017,16207,-97.536949,35.485779
22679,152679,1630 N BLACKWELDER AVE,UNIVERSITY HEIGHTS ADD,Multiple - Residential,1963,2380,-97.53863,35.485739
23149,152882,1712 NW 16TH ST,COLLEGE ADDITION,Multiple - Residential,1924,800,-97.539441,35.485863
23238,151194,2301 N WALKER AVE,UNIVERSITY ADDITION,Multiple - Residential,1932,12320,-97.52132,35.492503
23238,151194,2301 N WALKER AVE,UNIVERSITY ADDITION,Multiple - Residential,1932,5460,-97.52132,35.492503
23238,151194,2301 N WALKER AVE,UNIVERSITY ADDITION,Multiple - Residential,1932,1580,-97.52132,35.492503
23354,152816,1416 NW 16TH ST,UNIVERSITY VIEW ADD,Multiple - Residential,1961,6291,-97.535218,35.485704
23662,153960,1700 NW 17TH ST,GATEWOOD ADDITION,Multiple - Residential,1927,7128,-97.538562,35.486762
23662,153960,1700 NW 17TH ST,GATEWOOD ADDITION,Multiple - Residential,1927,3894,-97.538562,35.486762
23706,151293,2220 N SHARTEL AVE,UNIVERSITY ADDITION,Multiple - Residential,1965,5940,-97.525606,35.491901
23900,151335,500 NW 21ST ST,UNIVERSITY ADDITION,Multiple - Residential,1930,12072,-97.52128,35.490889
23900,151335,500 NW 21ST ST,UNIVERSITY ADDITION,Multiple - Residential,1920,10064,-97.52128,35.490889
23943,154017,1844 NW 23RD ST,GATEWOOD ADDITION,Multiple - Residential,1961,18336,-97.541934,35.492995
24171,151387,922 NW 21ST ST,UNIVERSITY ADDITION,Multiple - Residential,1968,5394,-97.528121,35.490953
24214,153094,1201 N BLACKWELDER AVE,CLASSENS CREAM RIDGE,Multiple - Residential,1950,8944,-97.539162,35.480885
24218,153095,1708 NW 12TH ST,CLASSENS CREAM RIDGE,Multiple - Residential,1949,12584,-97.539238,35.481396
24222,154073,1740 NW 17TH ST,CAREY PLACE ADDITION,Multiple - Residential,1948,10752,-97.54035,35.486751
24222,154073,1740 NW 17TH ST,CAREY PLACE ADDITION,Multiple - Residential,1928,10608,-97.54035,35.486751
24455,151442,2020 N SHARTEL AVE,UNIVERSITY ADDITION,Multiple - Residential,1965,7904,-97.525526,35.489885
25706,160291,625 NW 6TH ST,EDWARDS ADDITION,Multiple - Residential,1920,8720,-97.524016,35.474473
25736,151697,710 NW 17TH ST,UNIVERSITY ADDITION,Multiple - Residential,1972,8656,-97.52478,35.486643
25736,151697,710 NW 17TH ST,UNIVERSITY ADDITION,Multiple - Residential,1972,8560,-97.52478,35.486643
25921,153440,1300 N PENNSYLVANIA AVE,YOUNGS ENGLEWOOD ADD,Multiple - Residential,1946,1780,-97.547313,35.481989
26081,160407,516 NW 8TH ST,BEIDLER HEIGHTS ADD,Multiple - Residential,1963,23856,-97.521954,35.475914
